f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,grid_failure_flag
1.24712,3.12202,0.612874,0.0456586,-0.812664,0.193826,0.281645,-1.04915,-1.44964,-0.217744,-1.7356,1.52309,-1.41515,-0.89251,0.782604,1.28267,-0.193884,2.4982,-1.08765,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
1.15803,-0.848818,-0.23235,0.876446,-0.573677,-1.02136,-1.05583,-1.09581,1.49107,-0.102441,0.576085,-0.000744787,-0.00169614,-0.000786814,-0.522702,-1.09652,1.22217,-0.361334,-0.512444,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
0.267147,-0.598158,0.782226,-0.0793468,-0.150898,-1.66452,0.648721,-1.64665,-1.29679,0.858414,-1.15768,-1.30475,2.11848,0.445075,0.362802,-1.64519,1.48198,-0.875954,-1.50766,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0.356236,0.742771,-1.25055,-1.50573,1.08267,0.568715,1.69438,0.51269,-1.57772,-1.15938,-0.00183575,-0.118457,0.705029,0.890936,-0.26552,0.91281,-1.45558,-0.685448,1.36257,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
1.51438,2.31855,0.626127,-0.931161,0.782831,0.715339,-0.741101,-1.68775,-0.650444,1.39649,-0.00183575,-0.217501,-0.708422,0.445075,1.71587,-1.324,1.04767,1.81619,-0.435031,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
1.33621,-1.2831,0.458978,-1.48619,-0.934286,-0.653376,-1.31125,1.37694,1.56345,0.570157,-0.00183575,1.55984,2.11848,2.22852,1.55846,1.20073,-0.344086,-0.343164,-0.605947,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.178059,-1.18468,1.26354,-1.21786,-0.504488,0.628654,0.00181635,-0.332974,1.34574,1.14667,-0.00183575,0.23878,-1.41515,0.445075,-0.438771,1.16524,1.30428,-1.01627,1.73963,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.6235,-0.118941,-0.677527,0.453985,0.670607,0.31401,-1.27464,0.162425,-1.67134,0.243467,-0.00183575,-0.0174988,1.41175,1.3368,1.63425,1.05764,0.180038,-0.787195,0.255869,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
1.33621,-2.17179,-0.800782,0.84792,0.789744,0.549185,0.830065,-0.950351,-1.71654,-1.52451,-0.579756,-1.50557,-0.708422,-0.446648,-0.119485,1.49849,0.38764,0.0997367,0.635367,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.69279,-0.903648,0.626136,-1.42412,-1.24713,-0.423927,1.03566,0.586519,-0.371269,-1.65903,-0.00183575,-1.20682,0.705029,-1.78423,-0.742754,-0.650463,1.71748,1.54761,1.02366,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.33621,0.0326325,-1.06187,-1.64367,-0.689584,1.24932,0.00181635,0.704161,-1.505,0.0128614,-0.00183575,0.807693,-0.708422,1.78266,1.24845,-0.27164,-1.2689,1.83941,-0.257661,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1.51438,0.730472,1.51113,0.783783,-0.335988,-0.949411,-1.03429,1.71942,-0.269257,0.877631,-0.00183575,-1.0106,-1.41515,-1.33837,0.92777,1.67016,1.61589,2.26893,-1.42062,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
-0.534647,-0.212594,0.735999,-0.898717,-0.89386,-0.468664,0.941508,-1.7326,0.296089,0.128164,1.15401,-0.884205,-0.708422,-0.000786814,-1.05508,-1.578,0.329959,0.0388998,0.347536,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
-1.51462,-0.592631,0.745477,1.40356,0.862083,0.113163,0.00181635,0.429365,-0.295599,-1.27468,-0.579756,0.370961,-0.00169614,1.78266,-0.0651795,0.690659,1.65013,-0.890737,0.0727287,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.69279,0.668507,1.44066,-0.625733,-0.48175,0.698413,-0.912314,-1.19021,-1.3155,-1.56294,-0.579756,1.11541,-0.708422,-0.89251,0.424661,1.55204,-0.413832,2.10356,-0.591538,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1
-1.33644,-1.31755,0.195333,-0.570067,0.697862,1.02114,1.53682,0.750399,-0.245295,0.781545,-0.00183575,0.644198,-1.41515,-0.89251,0.157337,0.0848301,1.69092,-0.502012,0.958008,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.534412,-0.766972,1.55497,-1.4349,-0.815785,-0.612623,-0.544903,-1.5808,0.155095,-1.27468,-0.579756,0.546881,-1.41515,2.22852,-1.05201,-1.39847,0.0777309,0.531635,-1.23472,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
-0.534647,0.115847,-0.777569,1.22005,-0.0183711,-1.11127,-1.72834,0.201313,-0.334305,0.397203,1.73193,1.59292,-0.708422,-0.89251,1.46602,0.413044,-1.33467,-0.239036,0.775569,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
1.69256,0.272629,-0.491073,0.623446,0.728328,-0.789861,-0.560383,0.949824,-1.32354,0.800763,2.30985,-0.238736,-0.708422,-0.446648,1.60319,-0.745754,-1.61977,0.723034,0.234245,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.6235,0.514864,0.989538,-0.523833,1.2464,-0.5538,0.687433,-0.482538,-0.338445,1.66553,-0.579756,-0.0270467,1.41175,-1.78423,1.43843,1.16442,1.0873,0.476831,0.968943,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
-0.980088,-0.696601,0.343748,1.1355,-0.829858,-0.449817,-1.32696,-0.155464,-0.801411,-1.02486,-0.579756,-0.0297541,0.705029,-0.446648,0.0313373,1.37396,1.03627,-0.24038,-1.33813,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
-0.445559,-1.27013,0.21321,1.25389,-0.128711,0.0625805,0.0439896,0.0864738,1.6864,-1.14016,1.73193,-0.635459,1.41175,-1.33837,1.73301,-1.68499,0.853791,-0.448301,-1.52469,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
-0.445559,-0.885052,-0.0164623,0.236306,-0.49653,0.239771,-0.0286739,1.07655,1.0904,-0.813474,-1.15768,-1.48775,-0.00169614,-0.89251,-0.160032,-1.32258,1.32047,-1.05252,0.443406,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
0.534412,-1.00211,0.404694,-1.50274,0.294622,-1.97692,1.32881,-0.485879,-1.05393,-0.871125,-1.15768,0.346003,-0.00169614,-0.446648,-0.224172,0.0980488,-1.71471,-0.852809,0.221457,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.623735,-1.00587,-0.0477641,0.409191,0.233321,-1.14139,0.219701,-0.447925,1.08841,0.935282,-0.00183575,-1.80356,-1.41515,1.78266,-1.66119,0.456433,1.54621,-0.534324,-1.12346,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
1.06894,-1.47239,1.20577,1.07703,-0.323178,-0.478731,0.742538,0.807073,1.72166,0.454855,-0.00183575,-1.47907,-0.708422,-0.000786814,-1.59617,0.975516,0.108711,0.544543,-0.341989,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1.69256,-1.07301,-0.0458356,0.952249,1.16676,0.453656,0.318605,0.0626699,-0.0250941,-1.23625,-1.15768,-1.33583,-1.41515,0.445075,1.20843,0.487448,1.13084,-0.53713,-0.378545,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.06894,0.970335,-1.24116,0.784977,-0.951272,-1.27841,1.21499,-0.38028,1.20935,1.53101,0.576085,-1.23948,-0.708422,1.78266,-0.625633,1.10364,-1.04644,0.192449,0.207385,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
-1.42553,-0.768678,-0.857384,-0.293311,0.807898,-1.48121,-1.32395,-0.7254,-1.34653,0.108947,-0.00183575,-0.000744787,0.705029,-0.89251,-0.663317,0.501786,-0.853581,-0.501018,0.241746,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1
0.890765,0.381132,1.40305,-0.912491,0.414759,0.0412556,0.444267,-1.57516,-1.24429,-0.236961,-1.7356,1.03814,1.41175,0.890936,1.42568,-1.21639,0.694308,2.4983,0.341632,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.51438,-1.46486,0.64041,-0.488888,-0.654977,0.974966,-0.882724,0.564239,1.22675,1.28119,1.15401,1.76308,-0.708422,-0.000786814,-0.657854,-0.544739,-0.651406,-0.333162,1.11526,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
0.267147,-0.509662,-1.1211,1.26333,-1.31678,-0.101938,1.07502,-0.587636,1.70543,-0.448349,-0.00183575,-0.509389,-0.00169614,-0.89251,-0.288382,-0.886369,-1.07094,-1.38315,1.05504,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1.69256,-0.520507,-0.055062,-0.831783,-1.29164,1.3722,1.0686,-1.49868,-1.41319,0.81998,-0.579756,0.615914,-0.00169614,-0.89251,-0.902963,-1.32848,0.259971,-0.486562,-1.25213,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
-0.445559,0.693615,0.448134,0.00684183,-0.758809,-0.81953,0.00181635,1.4763,1.19303,-0.967211,-1.15768,-0.404116,-0.00169614,1.3368,1.58528,0.295062,-0.283438,2.52469,-0.90811,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.801677,-0.190157,0.0990065,0.0407035,-0.269631,1.17635,-1.42125,0.995492,-0.951855,0.781545,-0.00183575,1.63779,-0.708422,1.3368,1.51379,-1.27728,-1.19903,-0.470053,1.68449,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.42529,-0.682284,1.69064,-1.39448,2.27291,1.24002,1.54246,0.81704,0.0962719,-0.544434,0.576085,-0.474853,-0.00169614,-0.446648,-1.18189,1.72191,-1.02187,1.9552,1.63391,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
-0.623735,0.321878,0.0444983,-0.0732279,-1.59443,-0.0318292,0.686119,0.347373,-0.884683,1.33884,0.576085,1.56565,-0.708422,-1.78423,-1.70738,-1.68774,1.39343,-0.915604,1.51322,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1.06894,-0.109991,1.48164,0.675331,-1.30562,0.0129722,0.429525,1.52902,0.815956,0.916065,-0.579756,-1.15908,-0.708422,-1.78423,1.41034,1.12952,-1.68013,0.0229186,-1.21155,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
-1.15826,-0.795652,1.1859,1.21657,-1.74956,0.231091,0.00181635,0.894854,0.954255,-0.909559,-0.00183575,0.414753,-0.00169614,-0.000786814,-0.829581,1.36781,0.26823,-0.988094,-0.697063,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
0.178059,0.310411,0.33578,-1.3766,0.184738,-0.981552,0.00181635,1.08301,-1.28402,0.108947,-0.00183575,1.1929,0.705029,0.445075,-1.42933,0.742832,-1.17777,1.71836,1.41617,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
0.712589,0.683727,-0.392274,0.40557,-0.29912,-0.536083,-1.39072,0.941182,1.4245,-0.17931,1.15401,0.0963603,1.41175,-0.446648,-0.604309,1.26823,-1.1289,-1.1165,1.48902,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
-1.60371,0.971473,1.72,1.66495,-1.22499,0.75119,-1.37356,-0.207264,-0.617262,-0.621303,0.576085,-1.60817,-0.708422,1.3368,-0.897139,-0.005769,1.65136,-0.58339,-1.09775,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
-1.24735,-0.425092,-1.4119,-0.839096,0.833486,0.0896291,-1.45542,-1.24537,-0.0660047,1.33884,0.576085,0.76689,0.705029,-0.446648,-1.19905,-0.641517,-1.5724,-1.12016,0.65346,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
0.712589,0.165794,1.18512,0.905383,-1.64463,-1.34458,-1.19443,0.529801,0.657485,-1.04408,-0.579756,0.254994,-0.708422,-0.89251,-0.422074,1.00018,-0.61033,0.664529,-0.0369465,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
0.712589,0.1978,0.434792,-1.47064,-0.376858,-0.186649,0.246156,0.050158,-1.41821,0.647026,0.576085,-1.0407,-0.708422,-0.446648,0.459514,-1.31605,0.481564,-1.17535,0.547538,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
-0.000117387,-1.33153,0.276927,-0.101432,1.33755,0.279692,0.00181635,1.37313,0.0650323,-0.236961,-0.579756,-0.448124,-0.00169614,-1.33837,-0.0853038,-0.416373,-0.721697,-0.565226,-0.606802,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
0.890765,0.566216,1.7098,1.70143,1.00311,2.44201,0.629088,-1.65192,1.65205,-0.621303,1.15401,0.266322,-1.41515,-1.33837,-1.23183,0.494398,0.427992,2.33451,-0.733032,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
-0.801912,0.211871,-0.643655,-0.33398,0.775061,0.0251462,1.54924,-1.65245,-0.145259,-0.121658,0.576085,-0.44438,-0.708422,-0.446648,-1.02752,0.537447,1.1573,-0.857274,-1.52543,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.712589,-0.813138,-1.63322,0.74751,0.585997,0.19624,0.695875,-0.838794,-0.293489,-0.659737,-0.579756,-1.6074,-0.00169614,1.3368,1.68987,-0.864887,-0.11099,-0.612335,0.485693,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
0.445324,0.220411,0.859609,-0.355149,0.800015,-0.979383,1.21829,-0.546913,-0.575875,0.781545,-0.579756,-1.08516,2.11848,-1.33837,-1.65249,-0.197239,-1.50207,-0.546889,-0.51852,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1
1.69256,-1.23527,-1.41356,0.549884,-0.210798,0.806861,0.00181635,-1.40934,0.245349,0.608592,-0.579756,-0.563927,-0.00169614,-0.000786814,0.343651,-0.743186,-1.13804,0.134365,-0.815206,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1
1.15803,0.508576,-0.69252,-0.679213,0.821769,1.14446,1.15874,-1.18953,1.05576,-1.58216,-1.15768,-1.39159,-0.00169614,-1.33837,1.50813,-0.216699,-0.352808,-0.455945,0.177976,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
-1.69279,-0.0772608,1.72254,-0.368977,-1.40514,0.627295,-1.08234,-0.284022,-1.32227,0.22425,0.576085,-0.268206,1.41175,1.3368,1.22547,-1.26914,0.382274,1.40583,1.47966,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
0.6235,-0.692608,-0.479661,-0.374454,-0.938002,0.22526,0.658317,-0.732265,1.56865,0.608592,-0.579756,-0.747771,-0.00169614,-0.89251,0.954806,-0.442557,-1.28697,-0.539307,0.721999,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
-0.623735,-1.17638,-0.0900853,-0.183751,-1.60361,0.757832,1.34648,0.0770071,-1.68544,-0.755823,2.88777,-0.385367,-0.00169614,-0.000786814,0.265282,0.821092,0.449498,-0.47172,1.05749,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
-1.51462,-0.832332,-0.672507,-0.0823482,0.18225,0.440333,0.00694322,-0.862782,1.64947,0.281901,-0.579756,-0.0826121,-1.41515,-0.000786814,0.0895461,-0.405258,0.261948,1.76669,-1.08157,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
1.69256,-1.24046,1.59477,0.861425,-0.285131,-0.645139,1.62702,-0.1105,0.747348,-1.25547,-0.579756,-1.78833,-0.708422,-0.89251,1.40991,-1.31698,0.101343,0.0144403,1.28634,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1
-1.24735,0.408754,-0.79574,-0.270301,0.961532,-1.32666,1.72086,-0.705009,0.483947,1.58866,-0.00183575,-0.78608,-1.41515,-0.000786814,-1.37783,1.74056,-0.741476,0.046609,1.16312,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1
-1.06918,0.321602,0.482859,-1.40625,1.32706,1.8142,-0.749171,-1.14646,-1.19573,0.320335,1.73193,-0.290379,-0.708422,0.890936,-0.846862,-0.308881,-0.600098,0.262964,1.32718,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
0.6235,0.748584,-1.48585,0.453993,-0.491106,-0.152988,1.13214,0.62434,0.204485,0.339552,1.73193,-0.884181,-0.708422,-0.446648,-0.407322,0.0483037,-0.21218,-0.154004,-0.785057,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
-0.980088,-1.14563,-1.54244,1.69498,-0.60661,-0.998337,-1.52164,1.67697,0.00344817,-0.832691,-1.7356,-0.000744787,-0.00169614,0.445075,-1.04242,-0.00268043,1.34347,-0.204388,-1.27025,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
1.51438,-1.19551,-1.64471,0.58311,-0.775629,0.181395,0.554377,-1.42239,0.292674,0.55094,-1.15768,0.465718,-0.00169614,2.67438,-0.878792,-1.22805,-0.263287,0.769251,-0.381256,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.15803,-1.24333,1.32212,-0.810263,-0.268352,-0.618132,-0.10517,0.229519,1.66002,0.992934,-0.579756,1.69274,-1.41515,-1.33837,-1.52795,1.08304,0.33071,-0.0175756,-0.798203,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.356236,-1.00595,-1.4883,-0.0187825,-0.300224,0.107654,0.00181635,1.51162,-1.44611,1.60788,-0.00183575,-0.528791,-0.00169614,-0.89251,-0.977508,-1.07144,-0.00866228,0.609252,-0.571624,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.445559,0.931643,-0.556937,-1.50848,-1.20084,0.851111,-0.205491,-1.40319,0.942414,0.301118,-0.579756,0.0543891,-0.708422,2.67438,-1.24682,-1.13974,-0.834801,1.68761,-0.901698,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1.06894,1.08637,-0.0491506,0.347418,-1.31327,1.16897,0.805421,-1.44381,-1.43271,0.397203,-0.00183575,-0.0083757,-1.41515,-1.33837,-1.67776,1.63557,-0.802548,-0.999623,1.2674,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1.06894,-0.300148,-0.366064,1.3563,-0.135498,-0.499393,1.58735,-1.03932,-1.56495,-1.54372,-0.579756,-0.000744787,1.41175,-1.78423,0.636255,-1.49881,1.1216,-0.413412,0.792654,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0.356236,3.10895,-0.737401,1.65626,-0.946949,0.311456,-0.83652,1.64004,0.790182,1.43493,-0.00183575,1.80043,1.41175,1.3368,1.4666,1.07386,-0.738447,1.0287,0.91653,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
-0.712823,-0.888839,0.975536,-0.52478,-2.62253,-0.554009,-0.0372274,0.325313,-0.194047,-0.0832241,-0.00183575,-1.15889,2.11848,0.890936,0.271945,1.59633,-0.160906,1.16845,1.03701,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1
1.69256,-0.493719,1.46235,-1.17166,-0.858532,0.119958,1.03298,-0.0937377,-1.17263,0.762328,-1.15768,-0.000744787,-1.41515,0.445075,-0.924731,-1.67888,-1.10658,-1.10949,-1.16974,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
-1.60371,4.13164,0.805149,0.0575313,0.0318961,2.43579,1.52056,0.672601,-0.706675,1.64632,1.73193,-1.1594,-1.41515,-0.89251,0.147107,0.0501655,0.387131,0.0185417,-1.4244,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
-1.51462,-0.369933,-1.5431,1.44236,0.183601,-0.727146,-1.10135,-1.35548,1.44586,-0.832691,1.15401,-0.197545,-0.708422,0.890936,-1.45752,-0.853245,1.16842,0.13166,1.10311,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1
1.51438,0.888982,0.450366,1.13633,-1.233,0.531548,0.569501,-1.01417,-1.56691,1.70397,-0.00183575,-1.57059,0.705029,-0.000786814,-0.171987,-1.31067,-0.252538,0.210369,1.15234,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
-0.267382,0.515992,-0.0535885,1.36837,-0.251636,1.18777,1.01657,-0.850968,0.243206,-0.621303,-0.00183575,-0.767135,-0.708422,-0.446648,-1.29277,-0.842009,-1.26035,0.376311,1.14776,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
-1.60371,-0.772524,1.66802,-0.456693,-0.609474,0.559606,1.55669,-1.04321,-1.39694,-1.56294,-0.579756,1.18401,-0.708422,1.78266,-0.23086,1.12431,1.34617,-1.04338,1.64412,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
-1.60371,3.80078,0.443867,-0.0151983,-1.4063,0.605929,-0.652636,1.01959,-0.0959402,-0.909559,0.576085,1.62649,-1.41515,-0.89251,0.736564,-0.148242,-0.913853,0.0671053,-0.61958,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.712589,0.577072,-1.20158,1.31419,-0.459464,-0.47948,0.781432,-0.789014,-0.0437762,0.973716,-0.579756,-0.842412,1.41175,-0.000786814,-1.43668,-1.48477,-1.73057,-0.817938,1.557,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
0.267147,-0.0613375,-1.32346,0.577526,1.28768,-0.0452013,0.00181635,1.07725,1.49456,-0.813474,-0.00183575,1.21733,-0.00169614,-0.000786814,0.229745,-0.732753,-0.469581,1.34135,0.130073,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.51438,-1.1175,-1.24657,1.58285,0.506338,0.0978515,-0.889702,0.0360363,-1.64446,-1.52451,-0.00183575,-0.353252,-0.708422,1.3368,-0.676371,1.39543,-1.55995,-0.179071,-0.783731,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1.06894,-0.234762,-0.752218,-0.235612,0.344692,-1.30954,-1.69366,1.07734,-0.52831,-0.659737,0.576085,1.68644,2.11848,-0.000786814,0.160475,1.70495,-1.01842,0.418427,1.61264,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1.15803,1.02927,0.966742,-0.0554434,-1.22354,1.50196,0.00181635,-1.21859,0.621819,0.397203,-1.15768,-0.804483,-0.708422,1.3368,0.677864,-1.57925,0.887963,-1.17223,0.745123,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1
-1.69279,-0.274053,0.517849,1.27848,-0.741684,0.805917,-0.864676,0.268261,-1.18588,-0.275395,-0.579756,1.59777,0.705029,0.445075,-0.955642,0.372737,0.883068,-0.550633,0.48745,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
-0.0892056,-0.0256128,0.14694,-0.75634,0.328574,-1.04663,0.720312,1.45725,-0.833413,-0.582869,-1.15768,-0.149304,-0.708422,-0.000786814,0.986165,-1.40042,-1.49854,-0.312857,1.05082,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
-1.60371,0.403687,0.535468,1.63016,-1.36378,-0.7195,-1.17117,1.65918,0.978946,0.243467,-0.00183575,-0.748383,0.705029,0.445075,0.199711,0.051306,1.16519,0.50601,-0.698122,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
0.534412,-1.2751,1.02343,0.853991,0.999528,-0.581072,0.00181635,-0.231609,-0.0147,-0.736606,-1.15768,-0.962197,-0.00169614,-0.89251,-0.546677,-0.145116,-0.648481,0.0385838,1.12847,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
1.06894,-1.09595,-1.26336,-0.676614,2.58629,-0.723979,1.45575,-0.679423,0.672597,-1.58216,1.15401,-0.204752,-1.41515,0.445075,-0.905947,-0.749827,-0.413774,-0.723381,1.20322,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
-1.24735,0.617686,0.805205,-0.24741,0.341314,-0.415373,0.487603,1.34959,-0.109887,0.589374,-1.15768,-0.470019,-0.00169614,-0.89251,-0.25416,-0.0133611,0.184054,-0.735473,1.57984,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1.06894,-0.448689,0.950909,0.636647,0.115065,-0.317848,0.00181635,-1.41446,0.842808,1.24276,-0.579756,-0.448289,1.41175,-2.23009,-0.29311,0.5378,0.378184,1.3649,0.864936,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
-1.42553,-0.126262,1.60745,-1.21727,-0.946172,0.311455,-0.654978,0.763872,-0.964341,1.05058,1.73193,0.700472,0.705029,-0.446648,-0.980826,0.31283,-1.02141,-0.300291,-0.58064,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
-0.801912,9.50316e-05,1.46326,1.45431,1.52177,-1.37782,-0.31058,0.0318284,0.800199,-1.48607,-0.00183575,-0.000744787,0.705029,1.3368,-0.133927,-0.555307,-0.89679,0.422219,0.481768,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
-0.267382,-0.392424,1.40653,-1.25553,0.261561,-0.376063,-0.216662,-0.847452,-0.505076,-1.69746,0.576085,0.615005,-0.00169614,1.3368,1.70474,-1.46051,-0.556422,0.187764,0.908303,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
1.60347,2.55909,0.892785,0.356279,-0.619963,0.614424,1.29077,-0.186063,-1.57199,-0.659737,-1.7356,-0.8069,-0.708422,-0.000786814,-0.0720278,1.13687,0.654485,-0.285751,0.660694,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
0.356236,1.35738,-1.22349,-1.01212,1.17767,0.824794,-0.453866,0.0863099,-0.0276518,-1.65903,-0.579756,0.585832,2.82521,-0.446648,-1.52483,-1.14834,1.13976,1.97957,-0.564953,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
-1.33644,-0.747022,0.771573,0.601488,1.00959,0.81968,-0.585811,-1.59355,0.343093,1.60788,-1.7356,-0.394616,-1.41515,-0.89251,-1.59125,1.03594,1.47012,-0.89242,-1.22263,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
1.24712,-0.476849,0.0153385,-0.41258,0.804416,-0.643385,1.21198,0.720076,1.55121,-1.63981,-0.00183575,1.29742,-0.00169614,-1.33837,-0.620095,0.344884,1.43662,-1.0914,-1.71575,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
-1.24735,0.983659,-0.61311,-1.27714,-0.302598,0.151119,-0.648927,-1.30546,-0.131056,1.10824,-1.7356,-1.5107,1.41175,-1.33837,-0.640852,-1.15718,1.23903,2.18709,-0.86458,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
